Zero crossing rate avg,Heart Beat 0.8~2.5hz from Avg,Peak Hz in 31~40hz,Spectral rolloff avg,Spectral centroid avg,Spectral bandwidth avg,Peak Hz in 21~30hz,Peak Hz in 41~50hz,Not Normal
0.05057988946554255,86.71918322168175,40.854239105599106,2676.2626484018188,4345.81663183588,5965.735963561436,25.968667085843286,35.939376973428075,1
0.055637946292612685,71.62321299580546,33.48683214510039,6554.209679645356,4096.19663667112,5305.755437142962,28.983788619135442,49.15163108209558,0
0.0594288206525813,81.8170324321498,34.30966169520683,6481.2663594945725,5287.994151022669,-2874.383308349491,27.13556303260415,52.982210237204114,1
0.093140904699567,66.78397586426864,29.900529698616012,5930.138998504818,2288.035567703144,4231.031198059835,22.721130794757787,51.85758401653046,0
0.019460154819402446,66.55761819567765,33.20570202315414,7117.8904384228545,1393.4475528488376,5920.532860510436,29.278289996403213,55.58655123379746,0
0.08403265346087413,66.72359344641362,33.0482165453918,6273.018697640871,2454.933525431852,4623.899604858536,33.93009164996542,54.346608137641404,0
0.04456675202399038,75.1276491603289,39.00852588163763,7131.631241241424,2358.4062165271785,169.28510624140742,29.12040074117785,48.7131962777071,1
0.04173612621765042,77.53488545114178,36.073965507486406,6546.079186102004,4618.212295609711,4810.280302212374,23.161135229289513,37.0420532351885,1
0.08180819061142412,66.43662297733229,30.724146104545287,5259.800001656071,5908.517300586064,4012.459125640312,29.369158997216527,51.44989174841042,0
0.06178344611546505,84.56806888798839,29.71625492369885,7815.204009045592,-197.88682976162912,-1395.6105357942947,31.856513113508527,54.64494876268959,1
0.03553504279420373,78.605278899978,35.92428666830537,6420.3208560272715,7038.482764691927,5574.569004469149,29.582105662442142,49.156924776081745,0
0.002734804515391591,75.145067987622,34.31598099211171,6016.643386713244,5733.8841973726785,4555.943035649431,34.41965926081541,54.521970795385954,1
0.07975222341407251,69.95845303082234,32.649885550533995,6662.2940345794295,7220.223186006724,4680.465848551303,24.565708765743853,51.21889895709996,0
0.03823781624848288,58.603451871120406,31.457571940227385,9319.95874448377,5635.960888229105,5299.995721054908,27.033050787817068,53.53373766604437,0
0.07254590511076289,72.21823513263921,34.84142778306115,7743.950407623097,4073.1866201064367,-5438.340500745539,29.865548268760897,45.04957755669711,0
0.07147873230659499,63.98129510308938,33.780897122552425,7552.239940040973,6747.805210117741,5549.983356737303,34.486855869983145,42.03510764297086,0
0.01858194485308455,73.33997768432417,36.22562037725079,5480.713690408449,4658.8876877869925,6030.311564855223,31.505975693527716,37.72761769975888,1
0.059150369439516924,74.14715808165346,33.636580842344785,7229.684023756992,2490.096208147284,-944.9580814763293,32.65085170206626,52.156422135391004,0
0.058030414834383676,81.69419296518251,28.517536281591404,9084.50613928805,5550.366753879079,5708.307811469683,26.56302395629222,50.5961403485605,1
0.016798238706867738,73.37204837220784,33.42490837004823,8119.488087186875,5930.367689063133,5384.445844373868,29.59157230401863,51.740161396798236,1
0.07161528460166147,66.75661574916897,34.817788608259235,8030.850301727703,4036.749862261146,6381.511357660066,34.204261332576394,49.95042466902696,0
0.028068418521466312,80.08312004641749,43.214255965561286,7884.742112776559,7529.283879419945,5295.681092650786,36.0714169679553,37.34288211152149,0
0.014313223329622591,74.85346849012585,32.98206699257921,7446.970323479664,6788.631131201556,3452.502511353413,29.48644750651639,45.47628796618513,1
0.039358349208198695,68.25273720848409,29.88000412945205,7673.414514418487,5390.580192450619,3142.7628347908794,25.68652132958423,47.19229746213157,1
0.048836080946042325,76.37355528536453,32.897845158773464,5204.218437160155,5037.314328723145,4848.038344773426,29.690232576229405,55.26281495762928,0
0.02356669397403141,66.88155518156643,35.4163953674485,7956.09677867562,3429.0629716613776,4975.810426862445,28.781656960370288,46.15704099862262,1
0.043664847830139734,77.54569522606499,30.97002680032628,6156.955753584753,6356.494268567264,5181.633547802944,29.64985108216233,46.26742385602073,1
0.06809708548562915,77.14872100708315,34.041853188408105,8249.42857619226,4822.888339827577,4105.466870422748,30.855181024315772,47.628724300142146,0
0.08135509399338561,78.06376283331234,31.82917365235754,8013.6444039153175,4999.782294795462,5274.38746094411,31.41731725531802,43.837085280306624,1
0.024537541696194508,68.88057105776049,31.570113915385637,7294.061274778686,7257.429633616708,5329.806927723648,31.50998997716536,50.853816330008506,1
0.05550038629676697,61.253358860752535,29.306519599996317,8022.241905865871,5723.4048015104045,5500.6765349456755,33.20150070177194,42.490799655087315,1
-0.023342673243715653,81.46234866683751,32.28777246862904,6843.9998263179405,7011.229965074364,7331.623519883973,30.959157473186874,52.66800456576846,1
0.021884970808743392,70.23553604721465,32.088050170681434,8605.516044288219,2997.4252497054713,5536.596183248168,33.30547783154943,48.34591169293984,1
0.0904958997760492,65.64259774515689,28.71615545721111,6389.719585563105,5905.129680643648,4728.602252746934,29.668571582067614,46.43851875410032,1
0.09042106725953628,65.94699575015329,35.03850769976188,8363.310581550071,4777.5873257895255,5655.098468305328,30.601354101090497,53.152409441087926,0
0.049812664228279714,57.893061077416284,31.526709830468835,8679.959125714044,2393.8413671167677,7932.071693012115,33.89149515200658,44.58920694674232,0
0.08008035503322278,87.88196317509104,31.659558274501396,7936.6067884005715,1528.1864622686212,4886.1388715361245,23.708704659608003,51.10150175961445,1
0.07092586068358317,75.14269607567898,29.75964440192968,4610.111732220191,7274.797861604309,4658.759116293158,30.700524372189346,49.08691269088974,0
0.0347112103523948,66.05384104120975,41.767337339969046,7603.56501175228,2872.927898286336,5134.381376472476,33.81612289978274,49.05771308944029,0
0.07799067153160362,59.317286528960764,33.730762213230165,6512.265255081357,4780.3268431571005,5360.779635782601,28.101833038695503,55.40211713620696,1
0.027740650583800274,77.74303240161154,37.072665510566075,4382.037449226671,1891.9519611832889,5063.210591502399,31.67247092464931,56.31529049549614,0
0.06034869487893677,79.87346196448573,35.97623153654215,5348.884782029524,3447.9350176436187,6603.7262351152285,21.758568834654003,50.896495197770406,0
0.06607628679291612,77.07781718844555,34.44066493375653,7436.6622939036815,4219.056389950159,7150.017629052271,25.59459215751762,52.131523195860396,0
0.018722684536351446,71.21154456066266,28.28529442007295,6681.050931313708,3402.503621971422,5463.954835720484,32.040612498504714,45.78131867239738,0
0.005019744564990693,73.99757404082007,30.48506577369647,6381.348602328225,6872.513628199955,4337.312982417429,28.309762615393748,43.8924073157981,1
0.07846378073353846,72.25387793890968,32.44677418390312,4944.9873125370095,3309.398023473233,3792.3680374534574,35.45618535872311,43.776935755722334,0
0.07113174733827937,73.54881241800504,31.475986525731038,4792.628227906037,4562.0934435131185,3884.146059133988,29.643744713633374,45.944217047029035,0
0.08978917573181114,81.0361384164179,36.743429776654246,5385.035435890277,4808.414475386736,3855.012789803414,34.46796548393291,50.51986774178474,0
0.09358051984703022,73.61805150438694,31.87450581982328,7209.784715513933,3755.815272773875,6817.26707093423,31.03648188403833,36.18106431725849,0
0.05958277662200789,69.64424832581322,30.81756094195353,6993.039021847911,2179.808002189272,4353.165690605187,24.97624595477568,48.95882250533024,0
0.05373257606209023,78.82287579384523,29.039191843688226,6524.4401055468625,5459.3847426245065,4916.209921916323,33.95212714264315,44.87816783831437,0
0.07324337043054814,62.1686746127268,35.20814530518364,5553.553475883604,5311.611807065658,3878.435000054648,29.836814018992648,49.09409858225344,0
0.08940585544742832,68.68568951568163,31.749666285219146,4976.838545072942,4532.999677635462,4558.3961640845755,30.349612794145788,45.65515240091263,0
0.04386580331748896,76.42982703573419,36.52992900770153,8030.046435701651,4387.146938284858,8185.665908459788,30.968209102317072,44.55718068479331,1
0.02625673605079649,60.46503698426386,29.866311313958725,6513.8247114092,4616.669558201591,4653.601371469979,25.34075336098712,51.68497517477086,0
-0.0035261894343637454,61.35463855068771,30.185289582027497,3173.7755276612834,4580.21422009399,5433.554064050348,29.934989826305085,49.20809350090735,0
0.07261651740671916,67.36400017071237,28.696285918769497,7138.336370093292,2746.8149275007245,3727.032934644723,31.76739336121784,52.23106889171236,1
0.0353765854771704,73.87090753035062,42.31459556475338,7140.502897072657,-1973.651008327593,6552.453924920289,24.952792559648643,45.00362075911225,0
0.0442093118443945,85.1642381878413,33.67094592893514,7265.575178505049,3469.835294604689,5626.326993130649,26.444063077057123,42.22645424499514,0
0.10187420032801447,81.08928772997075,30.011826930099723,4977.465582454612,6652.497099010526,7216.815906705247,26.267968714869863,51.18366294094918,0
0.03667853819874355,85.18288651421571,35.501460578601076,6922.024063878198,5244.122250172449,3846.704108805462,33.26487334063877,44.87855117646128,1
0.08560311597903658,86.05203746536718,35.435426132824716,5549.537293724607,6113.826320934584,5233.871814257785,32.91683484711886,48.211736594854564,0
0.027617063912481626,67.68449329246494,31.31508562374333,5218.2377143229805,4490.450254589504,4361.707008149513,32.40870640891264,46.86700290001847,0
0.05341476516783802,67.84239406726407,33.99302367226087,2443.446829005528,5513.048345772932,4721.583313653261,33.82091307625477,47.263762135388916,0
-0.00012211558853678778,74.94235304009581,29.28982098255829,7377.647751027542,3990.3725041807866,3285.850105233171,28.58286633904709,49.09443572035585,1
0.06959889302137895,63.48420696197482,30.06685031617443,8302.538692904152,3273.4898277199677,6250.726234887461,30.284086788812324,44.711596389034824,1
0.023584854686758888,72.59986515558512,33.62356501499283,7489.262182824063,3866.813178756092,4907.372280641441,29.739193490843395,41.75979566231904,1
0.08713965509653074,57.653122708735026,29.26041264310051,6023.734960686432,3009.2718458677373,3929.4242844030873,25.832837303967647,51.21701731973258,0
0.055829750392058265,80.47165954445033,30.030637801344657,7686.46537097958,7932.153854794142,7410.536118963049,27.834758741148764,55.019653905713156,1
0.0040739832885421596,65.64371086538115,33.40866827553521,5338.570655171585,1354.1779130805965,5755.332148267462,27.052390657199737,48.13944804524834,1
0.06624816165213887,68.55536894660972,31.896517460517053,8016.889181085389,2424.445777424833,1123.530339679,32.23245174646574,47.83077562358506,0
0.1045595941008092,77.61271282215576,32.43961309733464,5047.504461350753,-1396.7530543901798,4620.599589723032,33.23760916777218,48.022834244072726,0
0.014551038187955518,74.90137264026063,30.12170413767715,5313.9589366290165,2613.4949895648906,5186.9656936112815,33.40992955308258,55.01081791498282,1
-0.02262215455873534,70.9867338600078,35.83535624226034,5980.023104418759,4835.413316590635,5985.620611848892,24.79728622145752,51.87073944253106,0
0.0803684412800535,68.8074661349241,30.89685682968192,8462.225489181026,5384.285113234389,7014.1068343224415,31.530183958504267,52.34082494406248,0
0.11082630593167776,71.67957836386111,30.303997483887876,7605.937907195973,3453.5450416290673,4998.374133870924,31.65018179434033,39.69803111705822,0
0.08611863953407023,91.56681863155347,34.69595471683149,8079.450143455842,2358.507784363836,4809.19863907625,31.42026660135763,49.94675956327561,0
0.021421996702615714,68.33055745426195,28.924349633025273,9070.77203763234,3783.609938079196,4441.976399000372,29.898024780062944,43.88276514651371,1
0.0606360613394966,66.19930827893779,36.767620711080525,7459.358995743695,1396.3266550034207,3610.130777352664,31.3471416806826,52.232825764515155,0
0.09231605993992877,68.92885403295028,30.737723971770702,5498.197973065311,2025.9411723198677,5542.337531952304,31.311702886119495,50.364163129635465,0
0.07680677717552346,81.51219761059313,27.80374119678887,8339.850767694854,6768.914818566998,4051.844910729525,28.74949519804823,39.96223944257396,1
0.06883427290530351,78.06990775571678,28.71082020638975,8588.711168942653,5436.62011569833,6451.374975912276,34.030488573930555,51.988125297783434,1
0.06360660412602367,92.94761022695057,36.65547664903889,5327.970794647252,3491.7399208182105,6131.896546753865,25.182335211721288,52.570910356721456,1
0.021643096103286116,73.53004177507685,29.915250697787442,5241.506625037047,4391.328424718831,3452.001307303371,30.752990252459306,41.56970883039667,1
0.0971201206081834,64.58975860206213,35.394197650276844,5935.801036654543,1809.75876500466,4919.457968309534,30.548473548827427,44.92723253000292,0
0.0976637133022155,85.31251395614939,36.383687661543156,6677.560582773916,7238.936484274493,2424.1644104703923,35.76145680262944,49.67886774976863,0
0.0510785775985352,71.69271809100337,44.62274122498197,7240.731095865262,5705.719845608995,6118.037731453561,31.47486678271523,45.65665098124449,0
0.03148271933055869,81.24851122569069,30.77707057335246,7842.348641921893,3185.546919800689,4035.905995569261,30.944715448599574,51.80530609952568,1
0.024367627938864204,85.0382129486248,27.61072717814445,9387.16921980994,4908.421266201961,3709.7489461545647,28.62872521436293,51.8889828378753,1
0.0352264679732355,71.5296151021263,30.448823410421443,6856.619210046067,2766.546462518861,5275.143045697229,30.847602876619202,50.22970134682969,1
0.06737251074187328,74.75202887822388,30.810271570577797,7362.009425052888,3125.5379811843627,5265.184306181779,26.75392717074665,49.82628314504737,0
0.015579840069970857,74.55275779483392,28.76813620708952,8400.163695064246,996.4668908095848,7560.027263149071,23.878807503024248,47.87833810493824,1
0.06557338096493273,72.02931978829147,32.6604858765767,6724.002727914617,5182.5799082513795,7519.356015934355,29.381599157009553,43.74863825291929,0
-0.0021213863578358125,79.2963878150606,31.093489496008768,7694.068182137507,3609.0948049220215,5692.313297397629,28.41596647930168,44.75618441863504,1
0.04414585510791883,77.06678019765864,31.08445113275563,8711.150166888885,285.20717315575257,5565.433307172302,32.38318535641114,45.71954073068954,1
0.026671954232025674,69.93024105415702,31.34470798290433,8653.366449843721,3319.658588136275,6815.424626170758,28.55947550219487,50.159468674758614,0
0.0075587110801956315,68.28070930219924,35.93603631825879,7909.818274464697,2050.090570440326,5684.603887327944,28.84982522296029,49.32769891385247,0
0.07046403065879131,82.43343047533845,32.622869214673244,3427.9375357289314,5996.1059363093445,5772.671684719663,33.05936081140771,52.74345231841665,1
0.040163265674701285,86.00783170863754,33.96951992684089,6963.79952340729,6047.206454632653,6023.85987477361,32.318696031060426,49.85539826641549,0
0.07298050953555445,95.8734467364126,31.486217556647855,5691.93442915167,4680.830561838248,6048.706894709334,33.019449483204724,41.85752542753357,1
0.062242366688383025,72.35311347776448,28.220577910169357,7465.906168613923,5905.178609733724,4061.9488570249073,29.94064679661491,47.0552400679376,1
0.0927459264031618,82.65992035664456,31.566069133516656,6526.328671026067,3941.6002430300236,5369.10446785046,33.62898326774353,54.10344943239421,0
0.03421444491000282,74.61939102401941,35.48425294991042,6507.731302995326,3626.064152312732,5898.708827604289,29.519223957084375,43.977139077385814,0
0.04281429407280175,71.13103968424437,29.372630095800748,9071.77338282505,4925.6423871213565,5903.954107277763,23.493489724962,52.20596735643113,0
0.024288756411145317,78.90383084664155,34.176563349829394,8016.564243066012,2157.2653150573033,6266.08725253847,24.36780536545022,51.44073113514529,1
0.0497380451220822,77.49608002963951,30.815422015067888,9133.682007505084,8151.116969456022,5939.094047713949,29.18617459643823,44.742880712491655,1
0.0916920380754319,68.44284088388203,32.99203002256201,8896.820517008178,5547.4472230063975,4206.360413300177,32.941971868414925,38.06383747239178,0
0.03131174799252337,77.3292628134992,30.14518724321477,7171.376385183109,4957.9920469048075,4563.334926893665,31.8817233322418,50.447313431922616,1
0.08636616014201365,87.14264867280012,37.83577411675717,5731.882043942553,3322.266054365612,5104.121643006081,30.041629640530893,50.137032955377634,0
0.06517861481606001,67.93313474124952,33.841174152529014,5817.435952545211,3300.434981686193,5106.708887348017,31.526832537239827,42.340960150807746,0
0.09138119648017792,67.13225186513208,29.378896999158112,3490.655330323053,2251.2802910753885,3914.469922160508,30.791071644732142,43.92809144793593,0
0.06706479327159151,69.41305420526633,36.549764887258064,5318.104084510886,5286.172453841515,4436.2056268171455,29.386373672634548,46.20820732789037,0
0.0501436547879866,88.38306994939077,29.50059546120393,3558.720409051197,3622.7263568947205,3942.5964244835554,29.472092978400532,45.1655359527972,1
0.06508145629732047,82.13701392236257,33.50734564787158,9255.755039904245,2768.2902569134626,3738.9885985575934,32.611342789541325,45.58608790552196,0
0.08378795138443351,79.83089799328776,31.760931850547102,9484.825676407938,939.7420587689264,5046.063912581333,32.5399415833992,52.245216958668784,1
0.0808902383406902,65.92937424947652,35.222992366405784,6001.446995591121,3955.263547525047,4654.617207532534,29.365004787315197,54.36842746531777,0
0.08106428518655487,97.86722081388346,34.87595798871037,6449.766312656942,7790.059172118572,-4220.245842358536,24.382059630099764,44.099958351203306,1
0.0636879147189745,70.70961442574186,29.1197604183165,7665.582496139145,3048.2283559126213,5655.9961519037915,21.39012970470501,51.40499371406728,0
0.03686669190843028,60.67042745796208,29.494930607338127,1265.4754684699424,2377.305509296835,4733.837644985066,29.083272617854682,42.98600761636457,1
0.03695069822724385,63.18897834420271,39.70683216364501,6525.297580875776,5291.629294597243,5563.735203043057,29.216451099185747,49.11124451876316,0
0.034958317990857704,83.42139671842173,41.012535254433175,7801.647146309541,4768.659461779666,4136.289225777287,32.78654136617329,39.08993801597345,0
0.01612653163331655,70.14278526494371,32.94912574033494,8360.896795337105,4069.393432372933,5729.501021224343,32.63385015034913,50.07235054642865,1
0.08023654107730617,78.11364314789931,32.45543340839416,4949.363777357087,8035.477254411577,6823.368710776713,31.818480406042767,46.21719086542946,0
0.10353769459029673,63.07760773650195,35.724413540448225,7709.763809892514,-1813.988184087329,-2366.759306546528,24.53887594707697,36.58780070890254,0
0.06800059119071153,77.05624969240766,28.855354634277074,4838.470199222241,4441.569837763813,5041.775727096083,31.840732426953334,51.118034824422935,0
0.02860537844815142,60.17219294552125,38.5933078907232,7100.338315039459,1845.418510073316,5789.186281075174,25.249736263033423,43.615102231004904,0
0.03563779717765573,63.190615565129995,29.645113377185364,9006.960829734468,5841.622088228206,5187.321169998505,32.48074290071908,38.1650743343166,1
0.07281059956657293,77.06464440812451,36.13733756720684,6391.370259760866,5513.930668384197,5696.167989695035,33.85949459427297,42.07486608125402,0
0.0962180389933309,67.00181570889606,34.030749249235846,7426.988686664355,2117.1544622441625,585.1672219288453,33.28646556325491,41.62563738202772,0
0.00881800873067368,80.6350085024168,42.66024214851267,7729.317256077072,5959.888623834061,6066.451672714476,24.735193346155604,54.44179841596622,0
0.05690175712928744,77.97478842619769,35.01774064397432,6465.900046028563,1995.0208016131326,3548.8184627952614,33.611881622786676,52.40610927359104,0
0.05926327991254233,81.24369456605743,31.872309736340327,7741.760358194517,4828.031202932076,3220.237428200904,25.177002182627763,45.71822121830789,1
0.0752190322101623,89.42144882157793,40.20355951090245,9303.824805974511,3096.840206399444,4891.13554429632,33.294682060694555,47.64590680557598,0
0.06088185193482406,80.4882091918955,42.86576139557317,5419.585537516274,3141.921871006878,4009.1325147366942,29.5344299586442,53.7956517315732,0
0.05063197168476391,73.11705279616872,30.274796813400286,8509.044736207023,4518.303059166564,6002.772283845196,32.957077776735034,39.296228205720155,0
0.041297548446365316,90.26553912967199,35.10655183500665,7875.593110858077,4394.1946460438485,3788.814394475674,35.201049733411224,41.54392558779236,0
0.07656916688802543,73.06286220852273,34.831179128860164,8362.604634556796,3650.13061283294,6758.304456824861,34.46519828035333,38.350844468749116,1
0.03208121482733725,62.70055290685331,30.920821320783467,4908.240245243135,3874.5418057860525,5733.595750518924,30.24352076911285,56.59345680778527,1
0.09525231311873744,72.0163581920528,31.613043600544835,7909.198485279589,7539.045136950993,5483.119634133866,33.61877716182466,42.615622299722745,0
0.02204918562670443,85.17046604007753,33.462083656005866,9208.284002221531,2597.0745148541077,3474.9560026729723,33.0727624110271,45.699887842877004,1
0.04925112738879284,94.8292813807837,31.37149791513245,8332.681070471004,4574.6687952993625,3468.689183749599,32.05463917019254,42.104478305323006,1
0.062033456931349124,76.62004095436913,29.831013939759067,7036.177962880869,3977.9477132808734,6642.299524583537,32.828169259392034,46.758642626790134,0
0.08049655818513843,75.5299483057889,30.085134711650905,6049.612129483791,5209.888468643248,6057.737533627157,32.94271269457009,49.267475958086365,1
0.021903593068632286,83.548693020597,30.4395011694017,7001.692411231786,3887.7887333184553,5269.487521842495,28.51408185617177,51.74967831262869,1
0.04427911469649177,84.83339843151491,39.97539545506475,6831.628659132394,5796.748612102081,4887.255588098423,34.79254811404012,39.775265858093775,0
0.026972321674255416,85.01937144918162,32.96994090292523,3515.405323165983,7011.898982436728,4938.550672830423,26.177950077037945,50.94398591016561,1
-0.02501471907200913,68.39903968222677,29.620667500519886,7202.16973285612,6515.587109014503,5468.090706936046,31.659739336920236,43.43010688842955,1
0.029849846291579205,79.95857905821482,28.868367921335818,9416.937973357879,3240.0260397635357,6257.729557883573,35.176507824302305,53.377294635406315,1
0.0460437824958438,69.39225959942681,31.91187861357825,4118.53719526999,-1846.528404439789,5724.010510863821,29.088835623082318,48.09335144975109,0
0.06570630654742031,73.43668534773369,32.34173496475052,6554.03736402902,3409.0259656181306,5781.0940600788135,27.737957343389805,54.113686384473546,0
0.062325265862261524,71.25841515571013,31.17536632164193,1933.8448018101221,4904.913194352501,-2510.5693351292052,34.78843203489677,49.60866793106253,0
0.050356047300345215,78.81915275899844,41.085302906139866,7037.16385437148,3846.342148325999,4565.935096299645,24.599911034297968,44.69959278636553,0
0.10093749825631558,72.1623044039883,34.37957024690189,5519.703816724251,3197.084335281342,4888.50467210432,33.07985405110616,53.239604618380966,0
0.06533116151973517,84.32657484274904,36.14606966635944,7975.3014908747355,1866.2389248526847,7283.521863416032,33.333009600628316,47.10726317580811,0
0.026472611318479826,89.6720829614041,28.934125316383597,8521.334136311129,4936.146071639782,5075.600551061633,30.52992974413102,54.44833780004072,1
0.03009461087577492,69.43092429751523,31.219857652054053,8613.719088176384,5940.543276849764,6291.053163709622,30.790779535889712,43.701052500432574,1
0.08674814692762094,80.71596078428794,36.68294805461357,7008.068767936405,2172.463138152505,5064.371787194126,33.335936817210175,48.911126459404,0
0.02108847300034849,65.09046319636619,36.25603197375952,3012.424928377783,6497.531827058783,5943.911531018206,30.942089873549648,47.882672598000795,1
0.07512078264697009,82.58242371534158,32.11701903941331,9013.028254047469,3005.387835509516,5333.138429803011,31.792345856881514,43.59523454965221,1
0.023473422932546124,68.15412314855963,30.21110340658837,4221.881981825046,6609.321430330288,5113.362924351209,31.46175048287434,48.00111347649125,1
0.08519616650044201,86.74045680172871,30.277658453705143,6653.08567950421,3829.736958305225,4801.983543455301,27.123450729239163,37.228368579034864,0
0.04497239957338271,69.3002767592736,30.140494686576385,2568.5349773919665,4289.214117282864,7570.005873065987,31.076828992332594,46.41817939229345,0
0.08664089624769394,90.64454548233117,31.959657718481765,5153.053793727509,7128.596717099555,5182.357441813215,26.690090366503306,54.99722757300787,1
0.07073965323808942,87.33421460499336,29.710500524497288,6568.77493063304,2692.676456340168,4115.508250428391,29.607691060597745,45.66583726120102,0
0.08717554843857196,63.166853694283,32.41083475059378,6098.61266991354,4761.896885894618,4851.043360871803,24.93354725114125,50.011784585887824,1
0.016770491577516776,76.32301202693131,30.4446147796402,4896.109089094629,6412.7440459545605,5241.023834091522,34.43202452090525,46.40303359993187,0
0.04511199770087965,72.57513504431546,35.190694284649474,5636.496651182388,6535.396035142437,4082.0870503613037,26.663399814715834,47.986775720463285,1
0.056807838911549835,70.28633343907032,32.39645669100615,6343.033814760555,5006.850533584407,5862.271453444153,28.439718707221786,44.33659625017165,0
0.016148391668641474,78.93601984313372,35.76796829650624,6174.507261555232,4934.6189883425095,6864.938507735595,24.074227978157214,51.60951295099762,0
0.0985563745564,76.61410800773997,28.685550639649836,7305.746188184252,4076.067040461516,4490.828239548215,32.36384352942259,47.321282315219214,0
0.01952254261012672,65.31076124746325,30.57203461707581,6868.637540493401,5350.467980496086,7076.789697083412,26.35375050443653,50.72565222437784,1
0.027779020874561376,55.93183032849332,34.88863182908848,3584.9051236548657,6220.555057302216,5828.14228593938,33.62343388064374,46.35331022760909,1
0.04028691737934091,59.59439962968346,32.75686174326177,6665.0252017727635,5709.4474747577515,7207.2358257120595,30.812261792123433,52.22638885165043,0
0.0473293978053945,75.05834080081782,39.795908497781475,7940.65319669911,2037.1479166950307,5846.539962666226,31.693256954096583,41.1342206599566,0
0.08470818676670737,76.15107374523582,42.86653745514985,6805.823301518618,4073.293560549064,4554.191179536739,32.05015267797161,45.48931142872535,0
-0.0056237628037380935,78.62482688637715,36.64594237292,5506.6433245434155,5307.014626425134,5697.740528171949,30.465402968928714,49.07274702391637,1
0.018701265212269568,84.72772801272926,32.737572661819414,8036.765924188217,793.3481024951403,6862.056993824779,27.29233960167069,53.941222645075904,1
0.10582022019893103,84.14403143874624,41.80802362868421,4336.741691062568,4551.46917916846,5159.9035824600105,26.62947842004867,46.415694856567775,0
0.06395470792001648,70.63352957081148,29.9232665930222,7001.206508545401,3126.826894940232,4413.828192084958,24.340292321297127,42.79631541593329,1
0.07994864677348104,80.70002479780567,41.715127011091475,6220.235278913251,2639.492262335107,7746.887499524916,32.7142794943509,46.41963706480814,0
0.05960521627469832,89.88531594501805,30.20214379242485,6847.832617955593,3034.920922603469,4773.915327643216,31.143941509560836,54.19373204377125,1
0.05334719365318049,69.28837286475587,35.236218403021155,6009.292245248143,4291.321713853099,6281.966632918962,24.7770757281386,48.531598911736964,0
0.026743041334364143,63.53207746516115,30.539743044820856,8076.356394350476,7296.894878279208,-3482.412822705164,28.59479275496689,51.60814914523997,1
0.009650127119996623,64.77053059319027,30.510040031350325,6664.185882260849,4530.100726238754,6108.618829986099,26.59312218923482,53.07715098639977,1
0.1093294636584141,61.961075315823976,33.798354335051286,6167.8458612099685,2042.2892447692545,7374.444642637635,22.426790622078453,49.38414138597837,0
0.02233533350173549,75.4946459274675,38.93501297140947,4992.098868609782,-567.1067826125131,4997.925164697324,32.50704086741456,51.576506270326796,1
0.03966993174133765,72.97643784425469,37.19419356458317,5745.87884143916,2165.219586114015,4308.344076971789,34.089809819761335,47.12225721691246,0
0.04360336166642848,99.840065697721,34.43804112840378,9282.343065988094,-1085.0572330062914,5353.468041340181,34.533534045915914,49.76774783535074,1
0.06464458643995005,64.5841692501537,30.661231932676568,7929.330419604705,-854.3949512857083,6150.040770778189,29.47637179417171,48.83779422879283,0
0.03467764637131835,77.09866562940259,28.972694588242053,8855.24896429175,6032.686795121884,6187.058156862092,27.189063975704194,49.179432459976475,1
0.053254496546537515,75.8334516978028,36.8483607555007,7337.824791541651,-1294.8984832663843,4378.572495414984,30.9993503561832,48.9985113257686,1
0.052421506836991934,83.69432928476022,38.86416816289696,4349.889782864309,7207.954968195058,961.9101641197144,30.122812067002894,50.427621359627906,0
0.0687742376791804,67.10988733226219,37.32512858422844,7590.902959395346,5154.046629549524,7428.500082781267,30.253426254859377,49.805663747415295,0
0.03363715265837524,83.50667391967063,29.997617164937477,5282.072752376525,2322.866428040378,4028.0556584984206,25.488388336166338,48.779506101556436,1
0.07203179587261238,73.53921749584437,38.04514444832911,6623.963451413596,7721.377824114308,2834.958088168662,35.23688924138639,48.19928360508587,1
0.08172520556830631,88.7238945366335,33.560960441359484,8097.481194845909,-5538.104689447116,5124.551183169577,33.33649516045211,40.62407204429308,0
0.08646532396004816,69.2472499601978,38.594414188417616,-2760.184172720732,1507.6174229422818,4591.592981464357,29.76611346552853,40.101067202917044,0
0.07165815103104971,66.79909561536599,33.47305073688125,6322.69106732228,5193.05642992936,5405.0740723802255,28.96600096098803,46.495249964282024,0
0.07042038382955149,84.99227853043736,35.264843379559274,5964.618772110418,3998.9854311454937,6424.160456051149,29.613851901638107,48.9310927008516,0
0.05179783728893293,79.07830793904057,34.950237114879016,7325.691173741486,882.9309952548872,4754.960595038137,27.57472782444049,36.575698937249825,1
0.07433689751449371,84.44581329453848,31.176235101920902,5286.5913875188835,2120.2984600897103,3649.58096292252,33.9193374144005,50.2337364440484,0
0.03674724369247346,75.90119210951575,30.97014238366749,5615.030521956576,4589.5745149247805,5582.9882464188395,28.38713145538733,50.62699004937662,0
0.07762503525939171,60.315737952876226,29.560738173176865,2787.7907352026227,7156.048814814738,5811.052836322019,28.35817897512025,52.04284179491405,0
0.0926492073328824,65.50334846350378,28.509011692640673,5244.920069530934,4675.2336815495455,-2539.261953303475,22.182600567027823,48.0999336605335,0
0.05952132455343578,61.17636197559575,33.169093857656385,6208.782718072889,5460.838832034134,5300.928101431312,28.29260394452652,43.642382843939906,0
